service_id,date,exception_type
47,20160710,2
47,20160711,2
47,20160712,2
47,20160713,2
47,20160714,2
47,20160715,2
47,20160716,2
47,20160717,2
47,20160718,2
47,20160719,2
47,20160720,2
47,20160721,2
47,20160722,2
47,20160723,2
47,20160724,2
47,20160725,2
47,20160726,2
47,20160727,2
47,20160728,2
47,20160729,2
47,20160730,2
47,20160731,2
47,20160801,2
47,20160802,2
47,20160803,2
47,20160804,2
47,20160805,2
47,20160806,2
47,20160807,2
47,20160808,2
47,20160809,2
47,20160810,2
47,20160811,2
47,20160812,2
47,20160813,2
47,20160814,2
47,20160815,2
47,20160816,2
47,20160817,2
47,20160818,2
47,20160819,2
47,20160820,2
47,20160821,2
47,20160822,2
47,20160823,2
47,20160824,2
47,20160825,2
47,20160826,2
47,20160827,2
47,20160828,2
47,20160829,2
47,20160830,2
47,20160831,2
47,20160901,2
47,20160902,2
47,20160903,2
47,20160904,2
47,20160905,2
47,20160906,2
47,20160907,2
47,20160908,2
47,20160909,2
47,20160910,2
47,20160911,2
47,20160912,2
47,20160913,2
47,20160914,2
47,20160915,2
47,20160916,2
47,20160917,2
47,20160918,2
47,20160919,1
47,20160920,1
47,20160921,2
47,20160922,2
47,20160923,2
47,20160924,2
47,20160925,2
47,20160926,1
47,20160927,1
47,20160928,2
47,20160929,2
47,20160930,2
47,20161001,2
47,20161002,2
47,20161003,1
47,20161004,1
47,20161005,2
47,20161006,2
47,20161007,2
47,20161008,2
47,20161009,2
47,20161010,1
47,20161011,1
47,20161012,2
47,20161013,2
47,20161014,2
47,20161015,2
47,20161016,2
47,20161017,1
47,20161018,1
47,20161019,2
47,20161020,2
47,20161021,2
47,20161022,2
47,20161023,2
47,20161024,1
47,20161025,1
47,20161026,2
47,20161027,2
47,20161028,2
47,20161029,2
47,20161030,2
47,20161031,1
47,20161101,2
